,NEname,SIG.ConflictPPS,SIG.ConflictPkg,SIG.RecvErrPPS,SIG.RecvErrPkg,SIG.RecvKB,SIG.RecvKBPS,SIG.RecvLoss,SIG.RecvLossPPS,SIG.RecvPPS,SIG.RecvPkg,SIG.SendErrPkg,SIG.SendKB,SIG.SendKBPS,SIG.SendLoss,SIG.SendLossPPS,SIG.SendPPS,SIG.SendPkg,SIG.SenderrPPS,dateTime
490,CQVOLTETAS3BZX_3-6_DRA,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426040000
491,CQVOLTETAS4BZX_1-5_BOSS,0.00000,0,0.00000,0,2608,2.89785,0,0.00000,15454.44444,13909000,0,47160,52.40004,0,0.00000,57164.44444,51448000,0.00000,20210426040000
492,CQVOLTETAS4BZX_1-6_BOSS,0.00000,0,0.00000,0,797,0.88559,0,0.00000,3685.55556,3317000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426040000
493,CQVOLTETAS4BZX_3-6_DRA,0.00000,0,0.00000,0,58,0.06486,0,0.00000,1037.77778,934000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426040000
494,CQVOLTETAS4BZX_3-5_DRA,0.00000,0,0.00000,0,1993534,2215.03803,0,0.00000,2161841.11111,1945657000,0,769081,854.53472,0,0.00000,1032393.33333,929154000,0.00000,20210426040000
495,CQVOLTETAS4BZX_4-6_CSCF,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426040000
496,CQVOLTETAS4BZX_4-5_CSCF,0.00000,0,0.00000,0,154974,172.19367,0,0.00000,439012.22222,395111000,0,148771,165.30154,0,0.00000,366111.11111,329500000,0.00000,20210426040000
497,CQVOLTETAS6BZX_3-5_DRA,0.00000,0,0.00000,0,1985745,2206.38360,0,0.00000,2153620.00000,1938258000,0,769604,855.11563,0,0.00000,1025446.66667,922902000,0.00000,20210426040000
498,CQVOLTETAS6BZX_3-6_DRA,0.00000,0,0.00000,0,634,0.70396,0,0.00000,11263.33333,10137000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426040000
499,CQVOLTETAS6BZX_4-6_CSCF,0.00000,0,0.00000,0,634,0.70438,0,0.00000,11270.00000,10143000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426040000
500,CQVOLTETAS3BZX_4-6_CSCF,0.00000,0,0.00000,0,58,0.06458,0,0.00000,1033.33333,930000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426040000
501,CQVOLTETAS3BZX_4-5_CSCF,0.00000,0,0.00000,0,145733,161.92538,0,0.00000,422754.44444,380479000,0,143960,159.95558,0,0.00000,353395.55556,318056000,0.00000,20210426040000
502,CQVOLTETAS5BZX_1-5_BOSS,0.00000,0,0.00000,0,2122,2.35819,0,0.00000,14836.66667,13353000,0,46499,51.66605,0,0.00000,57003.33333,51303000,0.00000,20210426040000
503,CQVOLTETAS5BZX_4-6_CSCF,0.00000,0,0.00000,0,563,0.62562,0,0.00000,10010.00000,9009000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426040000
504,CQVOLTETAS5BZX_4-5_CSCF,0.00000,0,0.00000,0,139675,155.19459,0,0.00000,420263.33333,378237000,0,140129,155.69847,0,0.00000,344977.77778,310480000,0.00000,20210426040000
505,CQVOLTETAS5BZX_1-6_BOSS,0.00000,0,0.00000,0,121,0.13470,0,0.00000,2057.77778,1852000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426040000
506,CQVOLTETAS7BZX_3-5_DRA,0.00000,0,0.00000,0,636,0.70618,0,0.00000,11298.88889,10169000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426040000
507,CQVOLTETAS7BZX_3-6_DRA,0.00000,0,0.00000,0,1981993,2202.21480,0,0.00000,2149924.44444,1934932000,0,768485,853.87248,0,0.00000,1024203.33333,921783000,0.00000,20210426040000
508,CQVOLTETAS6BZX_4-5_CSCF,0.00000,0,0.00000,0,137335,152.59402,0,0.00000,415663.33333,374097000,0,138466,153.85135,0,0.00000,340044.44444,306040000,0.00000,20210426040000
509,CQVOLTETAS5BZX_3-5_DRA,0.00000,0,0.00000,0,1986094,2206.77106,0,0.00000,2154013.33333,1938612000,0,770345,855.93942,0,0.00000,1027006.66667,924306000,0.00000,20210426040000
510,CQVOLTETAS7BZX_1-6_BOSS,0.00000,0,0.00000,0,1993,2.21490,0,0.00000,14128.88889,12716000,0,47026,52.25091,0,0.00000,57024.44444,51322000,0.00000,20210426041500
511,CQVOLTETAS7BZX_4-6_CSCF,0.00000,0,0.00000,0,121853,135.39275,0,0.00000,375427.77778,337885000,0,124585,138.42729,0,0.00000,307221.11111,276499000,0.00000,20210426041500
512,CQVOLTETAS7BZX_1-5_BOSS,0.00000,0,0.00000,0,121,0.13460,0,0.00000,2056.66667,1851000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
513,CQVOLTETAS5BZX_3-6_DRA,0.00000,0,0.00000,0,631,0.70100,0,0.00000,10075.55556,9068000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
514,CQVOLTETAS7BZX_4-5_CSCF,0.00000,0,0.00000,0,634,0.70479,0,0.00000,11276.66667,10149000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
515,CQVOLTETAS6BZX_1-5_BOSS,0.00000,0,0.00000,0,1971,2.18993,0,0.00000,13301.11111,11971000,0,45860,50.95591,0,0.00000,55952.22222,50357000,0.00000,20210426041500
516,CQVOLTETAS6BZX_1-6_BOSS,0.00000,0,0.00000,0,61,0.06748,0,0.00000,1037.77778,934000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
517,CQVOLTETAS3BZX_1-6_BOSS,0.00000,0,0.00000,0,774,0.86005,0,0.00000,3633.33333,3270000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
518,CQVOLTETAS3BZX_1-5_BOSS,0.00000,0,0.00000,0,2881,3.20083,0,0.00000,17515.55556,15764000,0,46280,51.42225,0,0.00000,57772.22222,51995000,0.00000,20210426041500
519,CQVOLTETAS3BZX_3-5_DRA,0.00000,0,0.00000,0,1995615,2217.35001,0,0.00000,2163193.33333,1946874000,0,774277,860.30749,0,0.00000,1037028.88889,933326000,0.00000,20210426041500
520,CQVOLTETAS3BZX_3-6_DRA,0.00000,0,0.00000,0,58,0.06465,0,0.00000,1034.44444,931000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
521,CQVOLTETAS4BZX_1-5_BOSS,0.00000,0,0.00000,0,2722,3.02496,0,0.00000,16060.00000,14454000,0,46426,51.58471,0,0.00000,56610.00000,50949000,0.00000,20210426041500
522,CQVOLTETAS4BZX_3-6_DRA,0.00000,0,0.00000,0,58,0.06472,0,0.00000,1035.55556,932000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
523,CQVOLTETAS4BZX_1-6_BOSS,0.00000,0,0.00000,0,798,0.88641,0,0.00000,3680.00000,3312000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
524,CQVOLTETAS4BZX_3-5_DRA,0.00000,0,0.00000,0,2003458,2226.06413,0,0.00000,2171641.11111,1954477000,0,777655,864.06123,0,0.00000,1040345.55556,936311000,0.00000,20210426041500
525,CQVOLTETAS4BZX_4-6_CSCF,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
526,CQVOLTETAS4BZX_4-5_CSCF,0.00000,0,0.00000,0,130461,144.95652,0,0.00000,382887.77778,344599000,0,130306,144.78404,0,0.00000,321287.77778,289159000,0.00000,20210426041500
527,CQVOLTETAS6BZX_3-5_DRA,0.00000,0,0.00000,0,1997125,2219.02798,0,0.00000,2168500.00000,1951650000,0,776387,862.65167,0,0.00000,1033822.22222,930440000,0.00000,20210426041500
528,CQVOLTETAS6BZX_3-6_DRA,0.00000,0,0.00000,0,634,0.70424,0,0.00000,11267.77778,10141000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
529,CQVOLTETAS6BZX_4-6_CSCF,0.00000,0,0.00000,0,634,0.70424,0,0.00000,11267.77778,10141000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
530,CQVOLTETAS3BZX_4-6_CSCF,0.00000,0,0.00000,0,58,0.06472,0,0.00000,1035.55556,932000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
531,CQVOLTETAS3BZX_4-5_CSCF,0.00000,0,0.00000,0,128434,142.70456,0,0.00000,378585.55556,340727000,0,128567,142.85204,0,0.00000,317948.88889,286154000,0.00000,20210426041500
532,CQVOLTETAS5BZX_1-5_BOSS,0.00000,0,0.00000,0,2138,2.37554,0,0.00000,14887.77778,13399000,0,46617,51.79721,0,0.00000,57063.33333,51357000,0.00000,20210426041500
533,CQVOLTETAS5BZX_4-6_CSCF,0.00000,0,0.00000,0,562,0.62486,0,0.00000,9997.77778,8998000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
534,CQVOLTETAS5BZX_4-5_CSCF,0.00000,0,0.00000,0,117997,131.10736,0,0.00000,363921.11111,327529000,0,120629,134.03206,0,0.00000,299296.66667,269367000,0.00000,20210426041500
535,CQVOLTETAS5BZX_1-6_BOSS,0.00000,0,0.00000,0,121,0.13460,0,0.00000,2056.66667,1851000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
536,CQVOLTETAS7BZX_3-5_DRA,0.00000,0,0.00000,0,635,0.70583,0,0.00000,11293.33333,10164000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426041500
537,CQVOLTETAS7BZX_3-6_DRA,0.00000,0,0.00000,0,1986709,2207.45398,0,0.00000,2156126.66667,1940514000,0,767322,852.57995,0,0.00000,1023074.44444,920767000,0.00000,20210426041500
538,CQVOLTETAS6BZX_4-5_CSCF,0.00000,0,0.00000,0,124523,138.35880,0,0.00000,383098.88889,344789000,0,127575,141.75007,0,0.00000,314035.55556,282632000,0.00000,20210426041500
539,CQVOLTETAS5BZX_3-5_DRA,0.00000,0,0.00000,0,1992091,2213.43398,0,0.00000,2162628.88889,1946366000,0,774462,860.51339,0,0.00000,1031580.00000,928422000,0.00000,20210426041500
540,CQVOLTETAS7BZX_1-6_BOSS,0.00000,0,0.00000,0,2239,2.48755,0,0.00000,15391.11111,13852000,0,46488,51.65358,0,0.00000,56998.88889,51299000,0.00000,20210426043000
541,CQVOLTETAS7BZX_1-5_BOSS,0.00000,0,0.00000,0,121,0.13397,0,0.00000,2046.66667,1842000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
542,CQVOLTETAS7BZX_4-6_CSCF,0.00000,0,0.00000,0,123200,136.88929,0,0.00000,378165.55556,340349000,0,125468,139.40928,0,0.00000,309480.00000,278532000,0.00000,20210426043000
543,CQVOLTETAS5BZX_3-6_DRA,0.00000,0,0.00000,0,632,0.70241,0,0.00000,10081.11111,9073000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
544,CQVOLTETAS7BZX_4-5_CSCF,0.00000,0,0.00000,0,634,0.70486,0,0.00000,11277.77778,10150000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
545,CQVOLTETAS6BZX_1-5_BOSS,0.00000,0,0.00000,0,2065,2.29487,0,0.00000,13798.88889,12419000,0,46588,51.76482,0,0.00000,56818.88889,51137000,0.00000,20210426043000
546,CQVOLTETAS6BZX_1-6_BOSS,0.00000,0,0.00000,0,61,0.06755,0,0.00000,1038.88889,935000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
547,CQVOLTETAS3BZX_1-6_BOSS,0.00000,0,0.00000,0,784,0.87154,0,0.00000,3646.66667,3282000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
548,CQVOLTETAS3BZX_1-5_BOSS,0.00000,0,0.00000,0,3126,3.47377,0,0.00000,18784.44444,16906000,0,48897,54.32964,0,0.00000,61090.00000,54981000,0.00000,20210426043000
549,CQVOLTETAS3BZX_3-5_DRA,0.00000,0,0.00000,0,1990439,2211.59930,0,0.00000,2160678.88889,1944611000,0,785826,873.13996,0,0.00000,1050297.77778,945268000,0.00000,20210426043000
550,CQVOLTETAS3BZX_3-6_DRA,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
551,CQVOLTETAS4BZX_1-5_BOSS,0.00000,0,0.00000,0,2838,3.15344,0,0.00000,16678.88889,15011000,0,47125,52.36151,0,0.00000,57634.44444,51871000,0.00000,20210426043000
552,CQVOLTETAS4BZX_1-6_BOSS,0.00000,0,0.00000,0,798,0.88690,0,0.00000,3683.33333,3315000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
553,CQVOLTETAS4BZX_3-6_DRA,0.00000,0,0.00000,0,58,0.06486,0,0.00000,1037.77778,934000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
554,CQVOLTETAS4BZX_3-5_DRA,0.00000,0,0.00000,0,1979003,2198.89186,0,0.00000,2145436.66667,1930893000,0,775844,862.04850,0,0.00000,1036677.77778,933010000,0.00000,20210426043000
555,CQVOLTETAS4BZX_4-6_CSCF,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
556,CQVOLTETAS4BZX_4-5_CSCF,0.00000,0,0.00000,0,129874,144.30442,0,0.00000,382800.00000,344520000,0,130376,144.86182,0,0.00000,321157.77778,289042000,0.00000,20210426043000
557,CQVOLTETAS6BZX_3-5_DRA,0.00000,0,0.00000,0,1972088,2191.20872,0,0.00000,2142536.66667,1928283000,0,772963,858.84769,0,0.00000,1029231.11111,926308000,0.00000,20210426043000
558,CQVOLTETAS6BZX_3-6_DRA,0.00000,0,0.00000,0,635,0.70521,0,0.00000,11283.33333,10155000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
559,CQVOLTETAS6BZX_4-6_CSCF,0.00000,0,0.00000,0,635,0.70514,0,0.00000,11282.22222,10154000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
560,CQVOLTETAS3BZX_4-6_CSCF,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
561,CQVOLTETAS3BZX_4-5_CSCF,0.00000,0,0.00000,0,131030,145.58930,0,0.00000,384863.33333,346377000,0,130749,145.27627,0,0.00000,322816.66667,290535000,0.00000,20210426043000
562,CQVOLTETAS5BZX_4-6_CSCF,0.00000,0,0.00000,0,563,0.62500,0,0.00000,10000.00000,9000000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
563,CQVOLTETAS5BZX_1-5_BOSS,0.00000,0,0.00000,0,2372,2.63584,0,0.00000,16125.55556,14513000,0,47729,53.03255,0,0.00000,58791.11111,52912000,0.00000,20210426043000
564,CQVOLTETAS5BZX_4-5_CSCF,0.00000,0,0.00000,0,119322,132.58029,0,0.00000,366577.77778,329920000,0,121493,134.99226,0,0.00000,300860.00000,270774000,0.00000,20210426043000
565,CQVOLTETAS5BZX_1-6_BOSS,0.00000,0,0.00000,0,121,0.13407,0,0.00000,2047.77778,1843000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
566,CQVOLTETAS7BZX_3-5_DRA,0.00000,0,0.00000,0,634,0.70458,0,0.00000,11273.33333,10146000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426043000
567,CQVOLTETAS7BZX_3-6_DRA,0.00000,0,0.00000,0,1980464,2200.51592,0,0.00000,2151680.00000,1936512000,0,779345,865.93930,0,0.00000,1036652.22222,932987000,0.00000,20210426043000
568,CQVOLTETAS6BZX_4-5_CSCF,0.00000,0,0.00000,0,122098,135.66452,0,0.00000,375695.55556,338126000,0,124523,138.35855,0,0.00000,307536.66667,276783000,0.00000,20210426043000
569,CQVOLTETAS5BZX_3-5_DRA,0.00000,0,0.00000,0,1981138,2201.26497,0,0.00000,2152294.44444,1937065000,0,782538,869.48631,0,0.00000,1040165.55556,936149000,0.00000,20210426043000
570,CQVOLTETAS7BZX_1-6_BOSS,0.00000,0,0.00000,0,2434,2.70449,0,0.00000,16456.66667,14811000,0,49029,54.47716,0,0.00000,60134.44444,54121000,0.00000,20210426044500
571,CQVOLTETAS7BZX_1-5_BOSS,0.00000,0,0.00000,0,121,0.13474,0,0.00000,2058.88889,1853000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
572,CQVOLTETAS7BZX_4-6_CSCF,0.00000,0,0.00000,0,135331,150.36762,0,0.00000,407663.33333,366897000,0,135702,150.77952,0,0.00000,332971.11111,299674000,0.00000,20210426044500
573,CQVOLTETAS5BZX_3-6_DRA,0.00000,0,0.00000,0,562,0.62486,0,0.00000,9997.77778,8998000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
574,CQVOLTETAS7BZX_4-5_CSCF,0.00000,0,0.00000,0,634,0.70486,0,0.00000,11277.77778,10150000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
575,CQVOLTETAS6BZX_1-5_BOSS,0.00000,0,0.00000,0,2422,2.69100,0,0.00000,15680.00000,14112000,0,48713,54.12547,0,0.00000,59847.77778,53863000,0.00000,20210426044500
576,CQVOLTETAS6BZX_1-6_BOSS,0.00000,0,0.00000,0,61,0.06741,0,0.00000,1036.66667,933000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
577,CQVOLTETAS3BZX_1-6_BOSS,0.00000,0,0.00000,0,787,0.87461,0,0.00000,3645.55556,3281000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
578,CQVOLTETAS3BZX_1-5_BOSS,0.00000,0,0.00000,0,3209,3.56567,0,0.00000,19181.11111,17263000,0,48466,53.85151,0,0.00000,60678.88889,54611000,0.00000,20210426044500
579,CQVOLTETAS3BZX_3-5_DRA,0.00000,0,0.00000,0,2021301,2245.88952,0,0.00000,2193460.00000,1974114000,0,801530,890.58901,0,0.00000,1069527.77778,962575000,0.00000,20210426044500
580,CQVOLTETAS3BZX_3-6_DRA,0.00000,0,0.00000,0,58,0.06458,0,0.00000,1033.33333,930000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
581,CQVOLTETAS4BZX_1-5_BOSS,0.00000,0,0.00000,0,3117,3.46303,0,0.00000,18168.88889,16352000,0,51815,57.57223,0,0.00000,63456.66667,57111000,0.00000,20210426044500
582,CQVOLTETAS4BZX_1-6_BOSS,0.00000,0,0.00000,0,793,0.88147,0,0.00000,3677.77778,3310000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
583,CQVOLTETAS4BZX_3-6_DRA,0.00000,0,0.00000,0,58,0.06493,0,0.00000,1038.88889,935000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
584,CQVOLTETAS4BZX_3-5_DRA,0.00000,0,0.00000,0,2049244,2276.93760,0,0.00000,2221834.44444,1999651000,0,815801,906.44567,0,0.00000,1085434.44444,976891000,0.00000,20210426044500
585,CQVOLTETAS4BZX_4-6_CSCF,0.00000,0,0.00000,0,58,0.06458,0,0.00000,1033.33333,930000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
586,CQVOLTETAS4BZX_4-5_CSCF,0.00000,0,0.00000,0,146466,162.74048,0,0.00000,422250.00000,380025000,0,144009,160.01032,0,0.00000,352458.88889,317213000,0.00000,20210426044500
587,CQVOLTETAS6BZX_3-5_DRA,0.00000,0,0.00000,0,2026092,2251.21311,0,0.00000,2201820.00000,1981638000,0,807744,897.49357,0,0.00000,1070096.66667,963087000,0.00000,20210426044500
588,CQVOLTETAS6BZX_3-6_DRA,0.00000,0,0.00000,0,633,0.70375,0,0.00000,11260.00000,10134000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
589,CQVOLTETAS6BZX_4-6_CSCF,0.00000,0,0.00000,0,633,0.70306,0,0.00000,11248.88889,10124000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
590,CQVOLTETAS3BZX_4-6_CSCF,0.00000,0,0.00000,0,58,0.06465,0,0.00000,1034.44444,931000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
591,CQVOLTETAS3BZX_4-5_CSCF,0.00000,0,0.00000,0,142732,158.59068,0,0.00000,412845.55556,371561000,0,140458,156.06417,0,0.00000,345203.33333,310683000,0.00000,20210426044500
592,CQVOLTETAS5BZX_4-6_CSCF,0.00000,0,0.00000,0,562,0.62486,0,0.00000,9997.77778,8998000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
593,CQVOLTETAS5BZX_1-5_BOSS,0.00000,0,0.00000,0,2521,2.80063,0,0.00000,16905.55556,15215000,0,49507,55.00805,0,0.00000,60948.88889,54854000,0.00000,20210426044500
594,CQVOLTETAS5BZX_4-5_CSCF,0.00000,0,0.00000,0,132797,147.55225,0,0.00000,399612.22222,359651000,0,132867,147.62987,0,0.00000,327237.77778,294514000,0.00000,20210426044500
595,CQVOLTETAS5BZX_1-6_BOSS,0.00000,0,0.00000,0,121,0.13460,0,0.00000,2056.66667,1851000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
596,CQVOLTETAS7BZX_3-5_DRA,0.00000,0,0.00000,0,635,0.70542,0,0.00000,11286.66667,10158000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426044500
597,CQVOLTETAS7BZX_3-6_DRA,0.00000,0,0.00000,0,2020610,2245.12214,0,0.00000,2195077.77778,1975570000,0,804224,893.58190,0,0.00000,1065726.66667,959154000,0.00000,20210426044500
598,CQVOLTETAS6BZX_4-5_CSCF,0.00000,0,0.00000,0,132779,147.53179,0,0.00000,400483.33333,360435000,0,133119,147.90972,0,0.00000,327094.44444,294385000,0.00000,20210426044500
599,CQVOLTETAS5BZX_3-5_DRA,0.00000,0,0.00000,0,2022391,2247.10117,0,0.00000,2195635.55556,1976072000,0,803390,892.65602,0,0.00000,1064844.44444,958360000,0.00000,20210426044500
600,CQVOLTETAS7BZX_1-6_BOSS,0.00000,0,0.00000,0,3055,3.39478,0,0.00000,19743.33333,17769000,0,52868,58.74258,0,0.00000,65410.00000,58869000,0.00000,20210426050000
601,CQVOLTETAS7BZX_1-5_BOSS,0.00000,0,0.00000,0,121,0.13453,0,0.00000,2055.55556,1850000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
602,CQVOLTETAS7BZX_4-6_CSCF,0.00000,0,0.00000,0,131400,146.00050,0,0.00000,397006.66667,357306000,0,131939,146.59872,0,0.00000,324701.11111,292231000,0.00000,20210426050000
603,CQVOLTETAS5BZX_3-6_DRA,0.00000,0,0.00000,0,562,0.62493,0,0.00000,9998.88889,8999000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
604,CQVOLTETAS7BZX_4-5_CSCF,0.00000,0,0.00000,0,634,0.70458,0,0.00000,11273.33333,10146000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
605,CQVOLTETAS6BZX_1-5_BOSS,0.00000,0,0.00000,0,2939,3.26595,0,0.00000,18420.00000,16578000,0,51885,57.65012,0,0.00000,64213.33333,57792000,0.00000,20210426050000
606,CQVOLTETAS6BZX_1-6_BOSS,0.00000,0,0.00000,0,61,0.06748,0,0.00000,1037.77778,934000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
607,CQVOLTETAS3BZX_1-6_BOSS,0.00000,0,0.00000,0,788,0.87558,0,0.00000,3644.44444,3280000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
608,CQVOLTETAS3BZX_1-5_BOSS,0.00000,0,0.00000,0,3877,4.30801,0,0.00000,22724.44444,20452000,0,51610,57.34406,0,0.00000,65306.66667,58776000,0.00000,20210426050000
609,CQVOLTETAS3BZX_3-5_DRA,0.00000,0,0.00000,0,2074873,2305.41484,0,0.00000,2257740.00000,2031966000,0,858343,953.71429,0,0.00000,1135438.88889,1021895000,0.00000,20210426050000
610,CQVOLTETAS3BZX_3-6_DRA,0.00000,0,0.00000,0,58,0.06451,0,0.00000,1032.22222,929000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
611,CQVOLTETAS4BZX_1-5_BOSS,0.00000,0,0.00000,0,3648,4.05384,0,0.00000,20992.22222,18893000,0,55388,61.54221,0,0.00000,68267.77778,61441000,0.00000,20210426050000
612,CQVOLTETAS4BZX_3-6_DRA,0.00000,0,0.00000,0,58,0.06472,0,0.00000,1035.55556,932000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
613,CQVOLTETAS4BZX_1-6_BOSS,0.00000,0,0.00000,0,786,0.87319,0,0.00000,3664.44444,3298000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
614,CQVOLTETAS4BZX_3-5_DRA,0.00000,0,0.00000,0,2069525,2299.47200,0,0.00000,2250386.66667,2025348000,0,850133,944.59201,0,0.00000,1124561.11111,1012105000,0.00000,20210426050000
615,CQVOLTETAS4BZX_4-6_CSCF,0.00000,0,0.00000,0,58,0.06444,0,0.00000,1031.11111,928000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
616,CQVOLTETAS4BZX_4-5_CSCF,0.00000,0,0.00000,0,138550,153.94390,0,0.00000,399364.44444,359428000,0,135659,150.73226,0,0.00000,334228.88889,300806000,0.00000,20210426050000
617,CQVOLTETAS6BZX_3-5_DRA,0.00000,0,0.00000,0,2060180,2289.08856,0,0.00000,2243837.77778,2019454000,0,848123,942.35933,0,0.00000,1116708.88889,1005038000,0.00000,20210426050000
618,CQVOLTETAS6BZX_3-6_DRA,0.00000,0,0.00000,0,634,0.70396,0,0.00000,11263.33333,10137000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
619,CQVOLTETAS6BZX_4-6_CSCF,0.00000,0,0.00000,0,635,0.70514,0,0.00000,11282.22222,10154000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
620,CQVOLTETAS3BZX_4-6_CSCF,0.00000,0,0.00000,0,58,0.06465,0,0.00000,1034.44444,931000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
621,CQVOLTETAS3BZX_4-5_CSCF,0.00000,0,0.00000,0,137679,152.97722,0,0.00000,398415.55556,358574000,0,135077,150.08588,0,0.00000,333716.66667,300345000,0.00000,20210426050000
622,CQVOLTETAS5BZX_1-5_BOSS,0.00000,0,0.00000,0,3161,3.51244,0,0.00000,20310.00000,18279000,0,50863,56.51416,0,0.00000,63546.66667,57192000,0.00000,20210426050000
623,CQVOLTETAS5BZX_4-6_CSCF,0.00000,0,0.00000,0,562,0.62486,0,0.00000,9997.77778,8998000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
624,CQVOLTETAS5BZX_4-5_CSCF,0.00000,0,0.00000,0,123845,137.60556,0,0.00000,375843.33333,338259000,0,124497,138.33046,0,0.00000,308785.55556,277907000,0.00000,20210426050000
625,CQVOLTETAS5BZX_1-6_BOSS,0.00000,0,0.00000,0,121,0.13463,0,0.00000,2056.66667,1851000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
626,CQVOLTETAS7BZX_3-5_DRA,0.00000,0,0.00000,0,634,0.70458,0,0.00000,11273.33333,10146000,0,0,0.00000,0,0.00000,0.00000,0,0.00000,20210426050000
627,CQVOLTETAS7BZX_3-6_DRA,0.00000,0,0.00000,0,2071408,2301.56479,0,0.00000,2256261.11111,2030635000,0,856681,951.86724,0,0.00000,1126445.55556,1013801000,0.00000,20210426050000
