,NEname,dateTime,SC.AnsSessionTerm.fromVoLTE,SC.OrigRelBeforeRing.fromVoLTE,SC.OrigRelAfterRing.fromVoLTE,SC.FailSessionOrig.403.fromVoLTE,SC.FailSessionOrig.404.fromVoLTE,SC.FailSessionOrig.408.fromVoLTE,SC.FailSessionOrig.480.fromVoLTE,SC.FailSessionOrig.484.fromVoLTE,SC.FailSessionOrig.487.fromVoLTE,SC.FailSessionOrig.486.fromVoLTE,SC.FailSessionOrig.600.fromVoLTE,SC.FailSessionOrig.603.fromVoLTE,SC.FailSessionOrig.604.fromVoLTE,SC.AnsSessionOrig.fromVoLTE,SC.FailSessionTerm.403.fromVoLTE,SC.FailSessionTerm.404.fromVoLTE,SC.FailSessionTerm.408.fromVoLTE,SC.FailSessionTerm.480.fromVoLTE,SC.FailSessionTerm.484.fromVoLTE,SC.FailSessionTerm.486.fromVoLTE,SC.FailSessionTerm.487.fromVoLTE,SC.FailSessionTerm.600.fromVoLTE,SC.FailSessionTerm.603.fromVoLTE,SC.FailSessionTerm.604.fromVoLTE,SC.TermRelBeforeRing.fromVoLTE,SC.TermRelAfterRing.fromVoLTE,SC.AttSessionOrig.fromVoLTE,SC.AttSessionTerm.fromVoLTE
191,CQISBG8BZX,20210124234500,4854.0,737.0,2004.0,1.0,0.0,305.0,53.0,0.0,103.0,0.0,0.0,1.0,0.0,4841.0,0.0,0.0,602.0,0.0,0.0,29.0,94.0,0.0,0.0,0.0,321.0,1534.0,8046.0,7437.0
192,CQISBG7BZX,20210124234500,4675.0,720.0,2071.0,0.0,1.0,211.0,74.0,0.0,85.0,0.0,0.0,0.0,0.0,4871.0,0.0,0.0,504.0,0.0,0.0,4.0,93.0,0.0,0.0,0.0,315.0,1497.0,8033.0,7092.0
193,CQISBG9BZX,20210124234500,4702.0,705.0,2022.0,0.0,0.0,299.0,52.0,0.0,73.0,0.0,0.0,0.0,0.0,4753.0,0.0,0.0,577.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,347.0,1395.0,7907.0,7089.0
194,CQISBG5BZX,20210124234500,4689.0,712.0,1973.0,1.0,0.0,221.0,62.0,0.0,56.0,0.0,0.0,2.0,0.0,4753.0,0.0,0.0,468.0,0.0,0.0,2.0,70.0,0.0,0.0,0.0,315.0,1526.0,7784.0,7073.0
195,CQISBG6BZX,20210125000000,4492.0,644.0,1881.0,0.0,0.0,243.0,69.0,0.0,69.0,0.0,0.0,2.0,0.0,4534.0,0.0,0.0,492.0,0.0,0.0,12.0,62.0,0.0,1.0,0.0,313.0,1397.0,7442.0,6775.0
196,CQISBG8BZX,20210125000000,4744.0,708.0,1943.0,0.0,1.0,237.0,46.0,0.0,85.0,0.0,0.0,1.0,0.0,4729.0,0.0,0.0,594.0,1.0,0.0,22.0,115.0,0.0,0.0,0.0,342.0,1390.0,7752.0,7221.0
197,CQISBG7BZX,20210125000000,4608.0,820.0,2045.0,0.0,1.0,242.0,71.0,0.0,79.0,0.0,0.0,0.0,0.0,4840.0,0.0,0.0,498.0,1.0,0.0,4.0,68.0,0.0,0.0,0.0,284.0,1335.0,8099.0,6800.0
198,CQISBG9BZX,20210125000000,4388.0,663.0,2017.0,0.0,0.0,266.0,54.0,0.0,89.0,0.0,0.0,1.0,0.0,4494.0,0.0,0.0,550.0,2.0,0.0,0.0,70.0,0.0,0.0,0.0,292.0,1377.0,7587.0,6681.0
199,CQISBG5BZX,20210125000000,4480.0,660.0,2005.0,0.0,1.0,222.0,58.0,0.0,106.0,0.0,0.0,0.0,0.0,4488.0,0.0,0.0,500.0,1.0,0.0,2.0,70.0,0.0,0.0,0.0,309.0,1446.0,7541.0,6808.0
200,CQISBG6BZX,20210125001500,3724.0,543.0,1717.0,0.0,0.0,224.0,59.0,0.0,46.0,0.0,0.0,3.0,0.0,3897.0,0.0,0.0,468.0,1.0,0.0,7.0,113.0,0.0,0.0,0.0,329.0,1362.0,6498.0,6007.0
201,CQISBG8BZX,20210125001500,3907.0,657.0,1688.0,0.0,0.0,157.0,51.0,0.0,95.0,0.0,0.0,0.0,0.0,3969.0,0.0,0.0,456.0,1.0,0.0,17.0,44.0,0.0,0.0,0.0,294.0,1196.0,6617.0,5920.0
202,CQISBG7BZX,20210125001500,3851.0,619.0,1813.0,0.0,0.0,189.0,38.0,0.0,71.0,0.0,0.0,0.0,0.0,4060.0,0.0,0.0,438.0,0.0,0.0,8.0,61.0,0.0,0.0,0.0,263.0,1221.0,6794.0,5843.0
203,CQISBG9BZX,20210125001500,3853.0,630.0,1747.0,1.0,0.0,209.0,56.0,0.0,85.0,0.0,0.0,0.0,0.0,3909.0,0.0,0.0,345.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,269.0,1180.0,6653.0,5702.0
204,CQISBG5BZX,20210125001500,3875.0,657.0,1848.0,0.0,1.0,182.0,46.0,0.0,70.0,0.0,0.0,0.0,0.0,3904.0,0.0,0.0,404.0,2.0,0.0,4.0,52.0,0.0,0.0,0.0,274.0,1210.0,6712.0,5830.0
205,CQISBG6BZX,20210125003000,3196.0,527.0,1445.0,0.0,0.0,217.0,42.0,0.0,51.0,0.0,0.0,2.0,0.0,3317.0,0.0,0.0,382.0,1.0,0.0,13.0,109.0,0.0,0.0,0.0,242.0,1085.0,5606.0,5034.0
206,CQISBG8BZX,20210125003000,3314.0,582.0,1509.0,0.0,0.0,126.0,41.0,0.0,71.0,0.0,0.0,0.0,0.0,3312.0,0.0,0.0,457.0,0.0,0.0,22.0,42.0,0.0,0.0,0.0,276.0,1004.0,5642.0,5119.0
207,CQISBG7BZX,20210125003000,3118.0,529.0,1499.0,0.0,1.0,163.0,40.0,0.0,54.0,0.0,0.0,1.0,0.0,3343.0,0.0,0.0,414.0,0.0,0.0,4.0,56.0,0.0,0.0,0.0,232.0,1041.0,5631.0,4867.0
208,CQISBG9BZX,20210125003000,3178.0,542.0,1448.0,0.0,1.0,213.0,36.0,0.0,59.0,0.0,0.0,0.0,0.0,3313.0,0.0,0.0,326.0,0.0,0.0,3.0,48.0,0.0,0.0,0.0,231.0,1097.0,5621.0,4886.0
209,CQISBG5BZX,20210125003000,3201.0,545.0,1598.0,1.0,0.0,175.0,46.0,0.0,84.0,0.0,0.0,0.0,0.0,3143.0,0.0,0.0,338.0,0.0,0.0,2.0,32.0,0.0,0.0,0.0,233.0,1012.0,5598.0,4820.0
210,CQISBG6BZX,20210125004500,2718.0,393.0,1212.0,0.0,0.0,119.0,26.0,0.0,54.0,0.0,0.0,5.0,0.0,2718.0,0.0,0.0,304.0,1.0,0.0,17.0,54.0,0.0,0.0,0.0,215.0,964.0,4528.0,4276.0
211,CQISBG8BZX,20210125004500,2733.0,506.0,1278.0,0.0,0.0,130.0,32.0,0.0,52.0,0.0,0.0,0.0,0.0,2919.0,0.0,0.0,359.0,1.0,0.0,21.0,46.0,0.0,0.0,0.0,222.0,912.0,4919.0,4297.0
212,CQISBG7BZX,20210125004500,2579.0,442.0,1338.0,1.0,0.0,156.0,35.0,0.0,35.0,0.0,0.0,0.0,0.0,2705.0,0.0,0.0,313.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,187.0,921.0,4716.0,4045.0
213,CQISBG9BZX,20210125004500,2707.0,466.0,1441.0,0.0,0.0,196.0,44.0,0.0,43.0,0.0,0.0,0.0,0.0,2856.0,0.0,0.0,306.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,219.0,888.0,5048.0,4167.0
214,CQISBG5BZX,20210125004500,2662.0,485.0,1328.0,0.0,0.0,149.0,35.0,0.0,72.0,0.0,0.0,0.0,0.0,2844.0,0.0,0.0,310.0,1.0,0.0,0.0,50.0,0.0,0.0,0.0,176.0,987.0,4915.0,4187.0
215,CQISBG6BZX,20210125010000,2389.0,401.0,1103.0,1.0,0.0,122.0,34.0,0.0,41.0,0.0,0.0,0.0,0.0,2482.0,0.0,0.0,272.0,2.0,0.0,12.0,41.0,0.0,0.0,0.0,211.0,826.0,4184.0,3754.0
216,CQISBG8BZX,20210125010000,2360.0,457.0,1084.0,1.0,0.0,121.0,39.0,0.0,71.0,0.0,0.0,0.0,0.0,2514.0,0.0,0.0,345.0,0.0,0.0,18.0,32.0,0.0,0.0,0.0,201.0,838.0,4287.0,3795.0
217,CQISBG7BZX,20210125010000,2493.0,371.0,1142.0,0.0,0.0,145.0,26.0,0.0,47.0,0.0,0.0,0.0,0.0,2389.0,0.0,0.0,304.0,0.0,0.0,2.0,49.0,0.0,0.0,0.0,172.0,858.0,4122.0,3879.0
218,CQISBG9BZX,20210125010000,2448.0,441.0,1141.0,0.0,0.0,137.0,29.0,0.0,37.0,0.0,0.0,0.0,0.0,2486.0,0.0,0.0,289.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,197.0,874.0,4274.0,3854.0
219,CQISBG5BZX,20210125010000,2328.0,409.0,1132.0,0.0,0.0,140.0,36.0,0.0,48.0,0.0,0.0,3.0,0.0,2395.0,0.0,0.0,298.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,155.0,780.0,4164.0,3595.0
220,CQISBG6BZX,20210125011500,2130.0,357.0,1034.0,0.0,0.0,115.0,27.0,0.0,24.0,0.0,0.0,1.0,0.0,2213.0,0.0,0.0,283.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,201.0,811.0,3771.0,3471.0
221,CQISBG8BZX,20210125011500,2003.0,354.0,917.0,0.0,0.0,113.0,32.0,0.0,65.0,0.0,0.0,0.0,0.0,2134.0,0.0,0.0,302.0,1.0,0.0,20.0,35.0,0.0,0.0,0.0,179.0,817.0,3617.0,3360.0
222,CQISBG7BZX,20210125011500,2077.0,334.0,1001.0,0.0,0.0,98.0,45.0,0.0,51.0,0.0,0.0,0.0,0.0,2008.0,0.0,0.0,313.0,2.0,0.0,4.0,36.0,0.0,0.0,0.0,159.0,662.0,3538.0,3253.0
223,CQISBG9BZX,20210125011500,2102.0,366.0,930.0,0.0,0.0,143.0,36.0,0.0,32.0,0.0,0.0,0.0,0.0,2143.0,0.0,0.0,269.0,0.0,0.0,9.0,27.0,0.0,0.0,0.0,159.0,783.0,3651.0,3351.0
224,CQISBG5BZX,20210125011500,2085.0,364.0,1071.0,0.0,0.0,115.0,42.0,0.0,35.0,0.0,0.0,0.0,0.0,2125.0,0.0,0.0,243.0,4.0,0.0,2.0,28.0,0.0,0.0,0.0,175.0,684.0,3753.0,3226.0
225,CQISBG6BZX,20210125013000,1846.0,294.0,917.0,0.0,0.0,132.0,24.0,0.0,31.0,0.0,0.0,0.0,0.0,1888.0,0.0,0.0,239.0,0.0,0.0,20.0,36.0,0.0,0.0,0.0,161.0,630.0,3286.0,2933.0
226,CQISBG8BZX,20210125013000,1881.0,370.0,900.0,0.0,0.0,83.0,29.0,0.0,41.0,0.0,0.0,1.0,0.0,1957.0,0.0,0.0,258.0,0.0,0.0,18.0,44.0,0.0,0.0,0.0,164.0,617.0,3382.0,2996.0
227,CQISBG7BZX,20210125013000,1793.0,301.0,774.0,0.0,0.0,105.0,32.0,0.0,49.0,0.0,0.0,0.0,0.0,1828.0,0.0,0.0,250.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,133.0,649.0,3090.0,2863.0
228,CQISBG9BZX,20210125013000,1816.0,313.0,882.0,0.0,0.0,114.0,39.0,0.0,48.0,0.0,0.0,1.0,0.0,1867.0,0.0,0.0,228.0,1.0,0.0,5.0,26.0,0.0,0.0,0.0,185.0,615.0,3271.0,2877.0
229,CQISBG5BZX,20210125013000,1835.0,332.0,972.0,0.0,0.0,102.0,34.0,0.0,42.0,0.0,0.0,1.0,0.0,1918.0,0.0,0.0,247.0,1.0,0.0,0.0,53.0,0.0,0.0,0.0,124.0,634.0,3401.0,2895.0
230,CQISBG6BZX,20210125014500,1625.0,247.0,751.0,0.0,0.0,82.0,17.0,0.0,24.0,0.0,0.0,0.0,0.0,1662.0,0.0,0.0,250.0,0.0,0.0,11.0,27.0,0.0,0.0,0.0,136.0,611.0,2784.0,2664.0
231,CQISBG8BZX,20210125014500,1626.0,265.0,770.0,0.0,0.0,109.0,28.0,0.0,46.0,0.0,0.0,1.0,0.0,1696.0,0.0,0.0,237.0,0.0,0.0,22.0,32.0,0.0,0.0,0.0,133.0,635.0,2915.0,2687.0
232,CQISBG7BZX,20210125014500,1593.0,266.0,831.0,0.0,0.0,127.0,25.0,0.0,32.0,0.0,0.0,0.0,0.0,1657.0,0.0,0.0,247.0,0.0,0.0,5.0,35.0,0.0,0.0,0.0,158.0,670.0,2940.0,2711.0
233,CQISBG9BZX,20210125014500,1623.0,298.0,849.0,0.0,1.0,106.0,34.0,0.0,45.0,0.0,0.0,0.0,0.0,1605.0,0.0,0.0,188.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,119.0,517.0,2938.0,2474.0
234,CQISBG5BZX,20210125014500,1601.0,260.0,835.0,0.0,0.0,100.0,36.0,0.0,25.0,0.0,0.0,0.0,0.0,1680.0,0.0,0.0,201.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,129.0,536.0,2937.0,2531.0
235,CQISBG6BZX,20210125020000,1556.0,305.0,817.0,0.0,0.0,96.0,12.0,0.0,26.0,0.0,0.0,2.0,0.0,1510.0,0.0,0.0,184.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,107.0,515.0,2768.0,2392.0
236,CQISBG8BZX,20210125020000,1548.0,291.0,735.0,0.0,0.0,106.0,35.0,0.0,50.0,0.0,0.0,0.0,0.0,1629.0,0.0,0.0,201.0,0.0,0.0,21.0,13.0,0.0,0.0,0.0,106.0,558.0,2848.0,2448.0
237,CQISBG7BZX,20210125020000,1510.0,214.0,772.0,0.0,0.0,124.0,36.0,0.0,27.0,0.0,0.0,0.0,0.0,1600.0,0.0,0.0,214.0,0.0,0.0,10.0,22.0,0.0,0.0,0.0,136.0,545.0,2773.0,2437.0
238,CQISBG9BZX,20210125020000,1569.0,295.0,758.0,1.0,0.0,112.0,26.0,0.0,34.0,0.0,0.0,0.0,0.0,1548.0,0.0,0.0,240.0,2.0,0.0,2.0,37.0,0.0,0.0,0.0,124.0,590.0,2775.0,2564.0
239,CQISBG5BZX,20210125020000,1499.0,259.0,816.0,0.0,0.0,113.0,16.0,0.0,32.0,0.0,0.0,2.0,0.0,1597.0,0.0,0.0,170.0,2.0,0.0,0.0,60.0,0.0,0.0,0.0,118.0,533.0,2837.0,2383.0
240,CQISBG6BZX,20210125021500,1439.0,224.0,661.0,0.0,0.0,85.0,20.0,0.0,30.0,0.0,0.0,3.0,0.0,1388.0,0.0,0.0,178.0,0.0,0.0,10.0,18.0,0.0,0.0,0.0,115.0,530.0,2411.0,2296.0
241,CQISBG8BZX,20210125021500,1367.0,215.0,650.0,0.0,0.0,90.0,23.0,0.0,29.0,0.0,0.0,0.0,0.0,1497.0,0.0,0.0,220.0,1.0,0.0,20.0,29.0,0.0,0.0,0.0,105.0,493.0,2504.0,2236.0
242,CQISBG7BZX,20210125021500,1326.0,247.0,632.0,0.0,0.0,89.0,38.0,0.0,36.0,0.0,0.0,0.0,0.0,1412.0,0.0,0.0,186.0,0.0,0.0,7.0,28.0,0.0,0.0,0.0,125.0,435.0,2456.0,2108.0
243,CQISBG9BZX,20210125021500,1326.0,249.0,660.0,0.0,0.0,93.0,25.0,0.0,28.0,0.0,0.0,2.0,0.0,1388.0,0.0,0.0,192.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,166.0,480.0,2448.0,2184.0
244,CQISBG5BZX,20210125021500,1420.0,232.0,683.0,0.0,0.0,77.0,25.0,0.0,19.0,0.0,0.0,2.0,0.0,1514.0,0.0,0.0,186.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,98.0,496.0,2554.0,2252.0
245,CQISBG6BZX,20210125023000,1301.0,208.0,614.0,0.0,0.0,69.0,46.0,0.0,13.0,0.0,0.0,0.0,0.0,1226.0,0.0,0.0,175.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,84.0,462.0,2178.0,2056.0
246,CQISBG8BZX,20210125023000,1292.0,214.0,594.0,0.0,0.0,102.0,16.0,0.0,19.0,0.0,0.0,0.0,0.0,1323.0,0.0,0.0,154.0,0.0,0.0,21.0,77.0,0.0,0.0,0.0,111.0,444.0,2269.0,2101.0
247,CQISBG7BZX,20210125023000,1119.0,214.0,616.0,1.0,0.0,80.0,21.0,0.0,28.0,0.0,0.0,0.0,0.0,1338.0,0.0,0.0,169.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,99.0,439.0,2300.0,1873.0
248,CQISBG9BZX,20210125023000,1248.0,228.0,641.0,0.0,0.0,72.0,22.0,0.0,23.0,0.0,0.0,1.0,0.0,1251.0,0.0,0.0,215.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,86.0,465.0,2238.0,2040.0
249,CQISBG5BZX,20210125023000,1208.0,200.0,660.0,0.0,0.0,63.0,20.0,0.0,29.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,147.0,1.0,0.0,0.0,66.0,0.0,0.0,0.0,85.0,457.0,2272.0,1967.0
250,CQISBG6BZX,20210125024500,1141.0,182.0,549.0,0.0,0.0,84.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,1202.0,0.0,0.0,178.0,0.0,0.0,14.0,17.0,0.0,0.0,0.0,91.0,458.0,2068.0,1899.0
251,CQISBG8BZX,20210125024500,1103.0,193.0,511.0,0.0,0.0,69.0,9.0,0.0,15.0,0.0,0.0,1.0,0.0,1146.0,0.0,0.0,145.0,0.0,0.0,18.0,25.0,0.0,0.0,0.0,96.0,378.0,1944.0,1781.0
252,CQISBG7BZX,20210125024500,1124.0,202.0,554.0,0.0,0.0,60.0,23.0,0.0,25.0,0.0,0.0,0.0,0.0,1140.0,0.0,0.0,141.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,75.0,423.0,2004.0,1789.0
253,CQISBG9BZX,20210125024500,1118.0,225.0,483.0,0.0,0.0,67.0,17.0,0.0,28.0,1.0,0.0,1.0,0.0,1173.0,0.0,0.0,147.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,98.0,378.0,2009.0,1762.0
254,CQISBG5BZX,20210125024500,1156.0,212.0,575.0,0.0,0.0,65.0,18.0,0.0,15.0,0.0,0.0,1.0,0.0,1158.0,0.0,0.0,151.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,102.0,408.0,2046.0,1871.0
255,CQISBG6BZX,20210125030000,1049.0,211.0,514.0,0.0,0.0,100.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,1205.0,0.0,0.0,200.0,0.0,0.0,12.0,16.0,0.0,0.0,0.0,76.0,457.0,2063.0,1810.0
256,CQISBG8BZX,20210125030000,1109.0,206.0,481.0,0.0,0.0,63.0,12.0,0.0,18.0,0.0,0.0,2.0,0.0,1115.0,0.0,0.0,146.0,0.0,0.0,18.0,23.0,0.0,0.0,0.0,65.0,450.0,1897.0,1811.0
257,CQISBG7BZX,20210125030000,1100.0,197.0,503.0,0.0,0.0,68.0,14.0,0.0,27.0,0.0,0.0,0.0,0.0,1116.0,0.0,0.0,159.0,0.0,0.0,4.0,27.0,0.0,0.0,0.0,79.0,348.0,1926.0,1719.0
258,CQISBG9BZX,20210125030000,1149.0,195.0,541.0,0.0,0.0,64.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,1092.0,0.0,0.0,166.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,96.0,380.0,1917.0,1810.0
259,CQISBG5BZX,20210125030000,1067.0,199.0,506.0,0.0,0.0,75.0,13.0,0.0,21.0,0.0,0.0,0.0,0.0,1096.0,0.0,0.0,159.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,80.0,328.0,1910.0,1688.0
260,CQISBG6BZX,20210125031500,991.0,160.0,407.0,0.0,0.0,70.0,17.0,0.0,18.0,0.0,0.0,0.0,0.0,1079.0,0.0,0.0,157.0,1.0,0.0,11.0,29.0,0.0,0.0,0.0,96.0,382.0,1751.0,1668.0
